,rh,datetime
55035,88.1,2023-10-19 21:53:04
55036,88.1,2023-10-19 21:53:06
55037,88.0,2023-10-19 21:53:08
55038,88.1,2023-10-19 21:53:10
55039,88.1,2023-10-19 21:53:12
55040,88.2,2023-10-19 21:53:14
55041,88.1,2023-10-19 21:53:16
55042,88.2,2023-10-19 21:53:18
55043,88.1,2023-10-19 21:53:20
55044,88.2,2023-10-19 21:53:22
55045,88.2,2023-10-19 21:53:28
55046,88.1,2023-10-19 21:53:30
55047,88.1,2023-10-19 21:53:32
55048,88.1,2023-10-19 21:53:34
55049,88.1,2023-10-19 21:53:36
55050,88.2,2023-10-19 21:53:38
55051,88.1,2023-10-19 21:53:40
55052,88.1,2023-10-19 21:53:42
55053,88.1,2023-10-19 21:53:44
55054,88.1,2023-10-19 21:53:46
55055,88.1,2023-10-19 21:53:48
55056,88.1,2023-10-19 21:53:50
55057,88.2,2023-10-19 21:53:52
55058,88.2,2023-10-19 21:53:58
55059,88.1,2023-10-19 21:54:00
55060,88.1,2023-10-19 21:54:03
55061,88.1,2023-10-19 21:54:04
55062,88.1,2023-10-19 21:54:06
55063,88.1,2023-10-19 21:54:08
55064,88.1,2023-10-19 21:54:10
55065,88.1,2023-10-19 21:54:12
55066,88.2,2023-10-19 21:54:14
55067,88.2,2023-10-19 21:54:16
55068,88.1,2023-10-19 21:54:18
55069,88.1,2023-10-19 21:54:20
55070,88.2,2023-10-19 21:54:22
55071,88.2,2023-10-19 21:54:28
55072,88.2,2023-10-19 21:54:30
55073,88.2,2023-10-19 21:54:32
55074,88.2,2023-10-19 21:54:34
55075,88.2,2023-10-19 21:54:36
55076,88.2,2023-10-19 21:54:38
55077,88.2,2023-10-19 21:54:40
55078,88.2,2023-10-19 21:54:42
55079,88.1,2023-10-19 21:54:44
55080,88.2,2023-10-19 21:54:46
55081,88.2,2023-10-19 21:54:48
55082,88.2,2023-10-19 21:54:50
55083,88.3,2023-10-19 21:54:52
55084,88.2,2023-10-19 21:54:58
55085,88.2,2023-10-19 21:55:00
55086,88.2,2023-10-19 21:55:02
55087,88.2,2023-10-19 21:55:04
55088,88.2,2023-10-19 21:55:06
55089,88.3,2023-10-19 21:55:08
55090,88.2,2023-10-19 21:55:10
55091,88.3,2023-10-19 21:55:12
55092,88.2,2023-10-19 21:55:14
55093,88.2,2023-10-19 21:55:16
55094,88.3,2023-10-19 21:55:18
55095,88.3,2023-10-19 21:55:20
55096,88.2,2023-10-19 21:55:22
55097,88.2,2023-10-19 21:55:29
55098,88.2,2023-10-19 21:55:30
55099,88.3,2023-10-19 21:55:32
55100,88.4,2023-10-19 21:55:34
55101,88.3,2023-10-19 21:55:36
55102,88.2,2023-10-19 21:55:38
55103,88.3,2023-10-19 21:55:40
55104,88.3,2023-10-19 21:55:42
55105,88.3,2023-10-19 21:55:45
55106,88.3,2023-10-19 21:55:47
55107,88.3,2023-10-19 21:55:49
55108,88.3,2023-10-19 21:55:51
55109,88.3,2023-10-19 21:55:53
55110,88.4,2023-10-19 21:55:59
55111,88.3,2023-10-19 21:56:01
55112,88.3,2023-10-19 21:56:03
55113,88.3,2023-10-19 21:56:05
55114,88.4,2023-10-19 21:56:07
55115,88.3,2023-10-19 21:56:09
55116,88.3,2023-10-19 21:56:11
55117,88.3,2023-10-19 21:56:13
55118,88.2,2023-10-19 21:56:15
55119,88.3,2023-10-19 21:56:17
55120,88.2,2023-10-19 21:56:19
55121,88.3,2023-10-19 21:56:21
55122,88.2,2023-10-19 21:56:23
55123,88.2,2023-10-19 21:56:29
55124,88.3,2023-10-19 21:56:31
55125,88.3,2023-10-19 21:56:33
55126,88.3,2023-10-19 21:56:35
55127,88.2,2023-10-19 21:56:37
55128,88.2,2023-10-19 21:56:39
55129,88.3,2023-10-19 21:56:41
55130,88.3,2023-10-19 21:56:43
55131,88.2,2023-10-19 21:56:45
55132,88.3,2023-10-19 21:56:47
55133,88.3,2023-10-19 21:56:49
55134,88.3,2023-10-19 21:56:51
55135,88.1,2023-10-19 21:56:53
55136,88.3,2023-10-19 21:56:59
55137,88.3,2023-10-19 21:57:01
55138,88.3,2023-10-19 21:57:04
55139,88.4,2023-10-19 21:57:05
55140,88.3,2023-10-19 21:57:08
55141,88.3,2023-10-19 21:57:09
55142,88.3,2023-10-19 21:57:12
55143,88.4,2023-10-19 21:57:13
55144,88.3,2023-10-19 21:57:16
55145,88.3,2023-10-19 21:57:17
55146,88.3,2023-10-19 21:57:20
55147,88.2,2023-10-19 21:57:21
55148,88.3,2023-10-19 21:57:24
55149,88.3,2023-10-19 21:57:30
55150,88.4,2023-10-19 21:57:31
55151,88.3,2023-10-19 21:57:34
55152,88.4,2023-10-19 21:57:35
55153,88.3,2023-10-19 21:57:38
55154,88.3,2023-10-19 21:57:39
55155,88.4,2023-10-19 21:57:42
55156,88.4,2023-10-19 21:57:43
55157,88.3,2023-10-19 21:57:46
55158,88.3,2023-10-19 21:57:47
55159,88.4,2023-10-19 21:57:50
55160,88.3,2023-10-19 21:57:51
55161,88.3,2023-10-19 21:57:54
55162,88.4,2023-10-19 21:58:00
55163,88.4,2023-10-19 21:58:01
55164,88.3,2023-10-19 21:58:04
55165,88.4,2023-10-19 21:58:05
55166,88.4,2023-10-19 21:58:08
55167,88.5,2023-10-19 21:58:09
55168,88.3,2023-10-19 21:58:12
55169,88.4,2023-10-19 21:58:13
55170,88.3,2023-10-19 21:58:16
55171,88.4,2023-10-19 21:58:17
55172,88.4,2023-10-19 21:58:20
55173,88.2,2023-10-19 21:58:21
55174,88.3,2023-10-19 21:58:24
55175,88.4,2023-10-19 21:58:30
55176,88.3,2023-10-19 21:58:32
55177,88.4,2023-10-19 21:58:34
55178,88.4,2023-10-19 21:58:35
55179,88.4,2023-10-19 21:58:38
55180,88.3,2023-10-19 21:58:39
55181,88.3,2023-10-19 21:58:42
55182,88.3,2023-10-19 21:58:43
55183,88.4,2023-10-19 21:58:46
55184,88.4,2023-10-19 21:58:47
55185,88.4,2023-10-19 21:58:50
55186,88.4,2023-10-19 21:58:51
55187,88.3,2023-10-19 21:58:54
55188,88.5,2023-10-19 21:59:00
55189,88.5,2023-10-19 21:59:01
55190,88.4,2023-10-19 21:59:04
55191,88.4,2023-10-19 21:59:05
55192,88.4,2023-10-19 21:59:08
55193,88.4,2023-10-19 21:59:09
55194,88.5,2023-10-19 21:59:12
55195,88.6,2023-10-19 21:59:13
55196,88.4,2023-10-19 21:59:16
55197,88.5,2023-10-19 21:59:17
55198,88.5,2023-10-19 21:59:20
55199,88.4,2023-10-19 21:59:21
55200,88.4,2023-10-19 21:59:24
55201,88.4,2023-10-19 21:59:30
55202,88.4,2023-10-19 21:59:31
55203,88.4,2023-10-19 21:59:34
55204,88.5,2023-10-19 21:59:35
55205,88.5,2023-10-19 21:59:38
55206,88.4,2023-10-19 21:59:39
55207,88.5,2023-10-19 21:59:42
55208,88.4,2023-10-19 21:59:43
55209,88.4,2023-10-19 21:59:46
55210,88.3,2023-10-19 21:59:47
55211,88.4,2023-10-19 21:59:50
55212,88.4,2023-10-19 21:59:51
55213,88.5,2023-10-19 21:59:54
55214,88.5,2023-10-19 22:00:00
55215,88.5,2023-10-19 22:00:02
55216,88.5,2023-10-19 22:00:04
55217,88.5,2023-10-19 22:00:06
55218,88.5,2023-10-19 22:00:08
55219,88.4,2023-10-19 22:00:10
55220,88.4,2023-10-19 22:00:12
55221,88.5,2023-10-19 22:00:14
55222,88.5,2023-10-19 22:00:16
55223,88.4,2023-10-19 22:00:18
55224,88.5,2023-10-19 22:00:20
55225,88.5,2023-10-19 22:00:22
55226,88.5,2023-10-19 22:00:24
55227,88.5,2023-10-19 22:00:30
55228,88.4,2023-10-19 22:00:32
55229,88.5,2023-10-19 22:00:34
55230,88.5,2023-10-19 22:00:36
55231,88.4,2023-10-19 22:00:38
55232,88.6,2023-10-19 22:00:40
55233,88.5,2023-10-19 22:00:42
55234,88.5,2023-10-19 22:00:44
55235,88.5,2023-10-19 22:00:46
55236,88.5,2023-10-19 22:00:48
55237,88.5,2023-10-19 22:00:50
55238,88.4,2023-10-19 22:00:52
55239,88.4,2023-10-19 22:00:54
55240,88.5,2023-10-19 22:01:00
55241,88.5,2023-10-19 22:01:02
55242,88.3,2023-10-19 22:01:04
55243,88.5,2023-10-19 22:01:06
55244,88.4,2023-10-19 22:01:08
55245,88.4,2023-10-19 22:01:10
55246,88.5,2023-10-19 22:01:12
55247,88.5,2023-10-19 22:01:14
55248,88.4,2023-10-19 22:01:16
55249,88.4,2023-10-19 22:01:18
55250,88.4,2023-10-19 22:01:20
55251,88.4,2023-10-19 22:01:22
55252,88.4,2023-10-19 22:01:24
55253,88.3,2023-10-19 22:01:30
55254,88.5,2023-10-19 22:01:32
55255,88.4,2023-10-19 22:01:34
55256,88.4,2023-10-19 22:01:36
55257,88.4,2023-10-19 22:01:38
55258,88.4,2023-10-19 22:01:40
55259,88.4,2023-10-19 22:01:42
55260,88.4,2023-10-19 22:01:44
55261,88.4,2023-10-19 22:01:46
55262,88.4,2023-10-19 22:01:48
55263,88.5,2023-10-19 22:01:50
55264,88.5,2023-10-19 22:01:52
55265,88.4,2023-10-19 22:01:55
55266,88.5,2023-10-19 22:02:00
55267,88.4,2023-10-19 22:02:02
55268,88.5,2023-10-19 22:02:04
55269,88.4,2023-10-19 22:02:06
55270,88.5,2023-10-19 22:02:08
55271,88.5,2023-10-19 22:02:10
55272,88.5,2023-10-19 22:02:12
55273,88.4,2023-10-19 22:02:14
55274,88.5,2023-10-19 22:02:16
55275,88.5,2023-10-19 22:02:18
55276,88.5,2023-10-19 22:02:20
55277,88.5,2023-10-19 22:02:22
55278,88.5,2023-10-19 22:02:24
55279,88.6,2023-10-19 22:02:30
55280,88.5,2023-10-19 22:02:32
55281,88.4,2023-10-19 22:02:34
55282,88.5,2023-10-19 22:02:36
55283,88.4,2023-10-19 22:02:38
55284,88.5,2023-10-19 22:02:40
55285,88.5,2023-10-19 22:02:42
55286,88.5,2023-10-19 22:02:44
55287,88.6,2023-10-19 22:02:46
55288,88.5,2023-10-19 22:02:48
55289,88.5,2023-10-19 22:02:50
55290,88.4,2023-10-19 22:02:52
55291,88.5,2023-10-19 22:02:54
55292,88.4,2023-10-19 22:03:00
55293,88.5,2023-10-19 22:03:02
55294,88.5,2023-10-19 22:03:04
55295,88.4,2023-10-19 22:03:06
55296,88.5,2023-10-19 22:03:09
55297,88.5,2023-10-19 22:03:10
55298,88.5,2023-10-19 22:03:13
55299,88.4,2023-10-19 22:03:14
55300,88.5,2023-10-19 22:03:16
55301,88.5,2023-10-19 22:03:18
55302,88.5,2023-10-19 22:03:20
55303,88.5,2023-10-19 22:03:22
55304,88.5,2023-10-19 22:03:24
55305,88.4,2023-10-19 22:03:30
55306,88.4,2023-10-19 22:03:32
55307,88.4,2023-10-19 22:03:34
55308,88.4,2023-10-19 22:03:36
55309,88.3,2023-10-19 22:03:38
55310,88.3,2023-10-19 22:03:40
55311,88.4,2023-10-19 22:03:42
55312,88.5,2023-10-19 22:03:44
55313,88.4,2023-10-19 22:03:46
55314,88.4,2023-10-19 22:03:48
55315,88.4,2023-10-19 22:03:50
55316,88.4,2023-10-19 22:03:52
55317,88.4,2023-10-19 22:03:54
55318,88.5,2023-10-19 22:04:01
55319,88.5,2023-10-19 22:04:03
55320,88.4,2023-10-19 22:04:05
55321,88.4,2023-10-19 22:04:07
55322,88.5,2023-10-19 22:04:08
55323,88.4,2023-10-19 22:04:10
55324,88.5,2023-10-19 22:04:12
55325,88.5,2023-10-19 22:04:15
55326,88.5,2023-10-19 22:04:17
55327,88.4,2023-10-19 22:04:19
55328,88.5,2023-10-19 22:04:21
55329,88.4,2023-10-19 22:04:23
55330,88.4,2023-10-19 22:04:26
55331,88.4,2023-10-19 22:04:31
55332,88.5,2023-10-19 22:04:33
55333,88.4,2023-10-19 22:04:35
55334,88.4,2023-10-19 22:04:37
55335,88.3,2023-10-19 22:04:39
55336,88.5,2023-10-19 22:04:41
55337,88.3,2023-10-19 22:04:43
55338,88.4,2023-10-19 22:04:45
55339,88.4,2023-10-19 22:04:47
55340,88.4,2023-10-19 22:04:49
55341,88.4,2023-10-19 22:04:51
55342,88.4,2023-10-19 22:04:53
55343,88.4,2023-10-19 22:04:55
55344,88.4,2023-10-19 22:05:01
55345,88.4,2023-10-19 22:05:03
55346,88.4,2023-10-19 22:05:05
55347,88.3,2023-10-19 22:05:07
55348,88.4,2023-10-19 22:05:09
55349,88.4,2023-10-19 22:05:11
55350,88.4,2023-10-19 22:05:13
55351,88.3,2023-10-19 22:05:15
55352,88.3,2023-10-19 22:05:17
55353,88.4,2023-10-19 22:05:19
55354,88.4,2023-10-19 22:05:21
55355,88.4,2023-10-19 22:05:23
55356,88.4,2023-10-19 22:05:25
55357,88.4,2023-10-19 22:05:31
55358,88.3,2023-10-19 22:05:33
55359,88.4,2023-10-19 22:05:35
55360,88.4,2023-10-19 22:05:37
55361,88.4,2023-10-19 22:05:39
55362,88.4,2023-10-19 22:05:41
55363,88.4,2023-10-19 22:05:43
55364,88.4,2023-10-19 22:05:45
55365,88.5,2023-10-19 22:05:47
55366,88.5,2023-10-19 22:05:49
55367,88.5,2023-10-19 22:05:51
55368,88.4,2023-10-19 22:05:53
55369,88.5,2023-10-19 22:05:55
55370,88.4,2023-10-19 22:06:01
55371,88.4,2023-10-19 22:06:03
55372,88.4,2023-10-19 22:06:05
55373,88.4,2023-10-19 22:06:07
55374,88.4,2023-10-19 22:06:09
55375,88.4,2023-10-19 22:06:11
55376,88.5,2023-10-19 22:06:13
55377,88.4,2023-10-19 22:06:15
55378,88.3,2023-10-19 22:06:17
55379,88.4,2023-10-19 22:06:19
55380,88.4,2023-10-19 22:06:21
55381,88.5,2023-10-19 22:06:23
55382,88.4,2023-10-19 22:06:25
55383,88.5,2023-10-19 22:06:31
55384,88.4,2023-10-19 22:06:33
55385,88.4,2023-10-19 22:06:35
55386,88.5,2023-10-19 22:06:37
55387,88.5,2023-10-19 22:06:39
55388,88.5,2023-10-19 22:06:41
55389,88.5,2023-10-19 22:06:43
55390,88.6,2023-10-19 22:06:45
55391,88.5,2023-10-19 22:06:47
55392,88.5,2023-10-19 22:06:49
55393,88.5,2023-10-19 22:06:51
55394,88.5,2023-10-19 22:06:53
55395,88.5,2023-10-19 22:06:55
55396,88.6,2023-10-19 22:07:01
55397,88.6,2023-10-19 22:07:03
55398,88.4,2023-10-19 22:07:05
55399,88.6,2023-10-19 22:07:07
55400,88.6,2023-10-19 22:07:09
55401,88.6,2023-10-19 22:07:11
55402,88.6,2023-10-19 22:07:13
55403,88.6,2023-10-19 22:07:15
55404,88.5,2023-10-19 22:07:17
55405,88.6,2023-10-19 22:07:19
55406,88.5,2023-10-19 22:07:21
55407,88.7,2023-10-19 22:07:23
55408,88.6,2023-10-19 22:07:25
55409,88.6,2023-10-19 22:07:31
55410,88.7,2023-10-19 22:07:33
55411,88.7,2023-10-19 22:07:35
55412,88.6,2023-10-19 22:07:37
55413,88.5,2023-10-19 22:07:39
55414,88.6,2023-10-19 22:07:41
55415,88.6,2023-10-19 22:07:43
55416,88.6,2023-10-19 22:07:45
55417,88.6,2023-10-19 22:07:47
55418,88.6,2023-10-19 22:07:49
55419,88.6,2023-10-19 22:07:51
55420,88.6,2023-10-19 22:07:53
55421,88.6,2023-10-19 22:07:55
55422,88.6,2023-10-19 22:08:02
55423,88.7,2023-10-19 22:08:03
55424,88.7,2023-10-19 22:08:05
55425,88.6,2023-10-19 22:08:07
55426,88.6,2023-10-19 22:08:09
55427,88.6,2023-10-19 22:08:11
55428,88.6,2023-10-19 22:08:13
55429,88.6,2023-10-19 22:08:15
55430,88.6,2023-10-19 22:08:17
55431,88.6,2023-10-19 22:08:19
55432,88.6,2023-10-19 22:08:21
55433,88.5,2023-10-19 22:08:23
55434,88.6,2023-10-19 22:08:26
55435,88.5,2023-10-19 22:08:32
55436,88.6,2023-10-19 22:08:34
55437,88.7,2023-10-19 22:08:36
55438,88.6,2023-10-19 22:08:38
55439,88.5,2023-10-19 22:08:40
55440,88.5,2023-10-19 22:08:42
55441,88.6,2023-10-19 22:08:44
55442,88.6,2023-10-19 22:08:46
55443,88.5,2023-10-19 22:08:48
55444,88.6,2023-10-19 22:08:50
55445,88.6,2023-10-19 22:08:52
55446,88.7,2023-10-19 22:08:54
55447,88.6,2023-10-19 22:08:56
55448,88.5,2023-10-19 22:09:02
55449,88.6,2023-10-19 22:09:04
55450,88.5,2023-10-19 22:09:06
55451,88.6,2023-10-19 22:09:08
55452,88.7,2023-10-19 22:09:10
55453,88.6,2023-10-19 22:09:12
55454,88.6,2023-10-19 22:09:14
55455,88.6,2023-10-19 22:09:16
55456,88.7,2023-10-19 22:09:18
55457,88.8,2023-10-19 22:09:20
55458,88.6,2023-10-19 22:09:22
55459,88.6,2023-10-19 22:09:24
55460,88.6,2023-10-19 22:09:26
55461,88.6,2023-10-19 22:09:32
55462,88.6,2023-10-19 22:09:34
55463,88.6,2023-10-19 22:09:36
55464,88.6,2023-10-19 22:09:38
55465,88.6,2023-10-19 22:09:40
55466,88.7,2023-10-19 22:09:42
55467,88.6,2023-10-19 22:09:44
55468,88.5,2023-10-19 22:09:46
55469,88.6,2023-10-19 22:09:48
55470,88.6,2023-10-19 22:09:50
55471,88.5,2023-10-19 22:09:52
55472,88.6,2023-10-19 22:09:54
55473,88.6,2023-10-19 22:09:56
55474,88.6,2023-10-19 22:10:02
55475,88.6,2023-10-19 22:10:04
55476,88.6,2023-10-19 22:10:06
55477,88.7,2023-10-19 22:10:08
55478,88.6,2023-10-19 22:10:10
55479,88.6,2023-10-19 22:10:12
55480,88.6,2023-10-19 22:10:14
55481,88.6,2023-10-19 22:10:16
55482,88.6,2023-10-19 22:10:18
55483,88.6,2023-10-19 22:10:20
55484,88.6,2023-10-19 22:10:22
55485,88.6,2023-10-19 22:10:24
55486,88.6,2023-10-19 22:10:26
55487,88.6,2023-10-19 22:10:32
55488,88.6,2023-10-19 22:10:34
55489,88.6,2023-10-19 22:10:37
55490,88.7,2023-10-19 22:10:38
55491,88.6,2023-10-19 22:10:41
55492,88.6,2023-10-19 22:10:42
55493,88.6,2023-10-19 22:10:45
55494,88.5,2023-10-19 22:10:46
55495,88.6,2023-10-19 22:10:49
55496,88.6,2023-10-19 22:10:50
55497,88.7,2023-10-19 22:10:52
55498,88.6,2023-10-19 22:10:54
55499,88.6,2023-10-19 22:10:57
55500,88.6,2023-10-19 22:11:03
55501,88.7,2023-10-19 22:11:04
55502,88.6,2023-10-19 22:11:07
55503,88.7,2023-10-19 22:11:08
55504,88.6,2023-10-19 22:11:11
55505,88.7,2023-10-19 22:11:12
55506,88.6,2023-10-19 22:11:15
55507,88.6,2023-10-19 22:11:16
55508,88.7,2023-10-19 22:11:19
55509,88.6,2023-10-19 22:11:20
55510,88.6,2023-10-19 22:11:23
55511,88.5,2023-10-19 22:11:24
55512,88.7,2023-10-19 22:11:27
55513,88.5,2023-10-19 22:11:33
55514,88.5,2023-10-19 22:11:35
55515,88.7,2023-10-19 22:11:37
55516,88.7,2023-10-19 22:11:38
55517,88.7,2023-10-19 22:11:41
55518,88.6,2023-10-19 22:11:42
55519,88.6,2023-10-19 22:11:45
55520,88.6,2023-10-19 22:11:46
55521,88.6,2023-10-19 22:11:49
55522,88.6,2023-10-19 22:11:50
55523,88.6,2023-10-19 22:11:53
55524,88.6,2023-10-19 22:11:55
55525,88.6,2023-10-19 22:11:57
55526,88.7,2023-10-19 22:12:03
55527,88.7,2023-10-19 22:12:05
55528,88.6,2023-10-19 22:12:07
55529,88.8,2023-10-19 22:12:09
55530,88.7,2023-10-19 22:12:11
55531,88.7,2023-10-19 22:12:13
55532,88.7,2023-10-19 22:12:15
55533,88.7,2023-10-19 22:12:16
55534,88.7,2023-10-19 22:12:19
55535,88.6,2023-10-19 22:12:20
55536,88.7,2023-10-19 22:12:23
55537,88.6,2023-10-19 22:12:24
55538,88.7,2023-10-19 22:12:27
55539,88.6,2023-10-19 22:12:33
55540,88.5,2023-10-19 22:12:35
55541,88.7,2023-10-19 22:12:37
55542,88.6,2023-10-19 22:12:39
55543,88.6,2023-10-19 22:12:41
55544,88.7,2023-10-19 22:12:43
55545,88.7,2023-10-19 22:12:45
55546,88.6,2023-10-19 22:12:47
55547,88.6,2023-10-19 22:12:49
55548,88.6,2023-10-19 22:12:51
55549,88.6,2023-10-19 22:12:53
55550,88.6,2023-10-19 22:12:55
55551,88.6,2023-10-19 22:12:57
55552,88.6,2023-10-19 22:13:03
55553,88.6,2023-10-19 22:13:05
55554,88.6,2023-10-19 22:13:07
55555,88.6,2023-10-19 22:13:09
55556,88.7,2023-10-19 22:13:11
55557,88.6,2023-10-19 22:13:13
55558,88.7,2023-10-19 22:13:15
55559,88.6,2023-10-19 22:13:17
55560,88.6,2023-10-19 22:13:19
55561,88.6,2023-10-19 22:13:21
55562,88.6,2023-10-19 22:13:23
55563,88.7,2023-10-19 22:13:25
55564,88.7,2023-10-19 22:13:27
55565,88.6,2023-10-19 22:13:33
55566,88.7,2023-10-19 22:13:35
55567,88.6,2023-10-19 22:13:37
55568,88.6,2023-10-19 22:13:39
55569,88.7,2023-10-19 22:13:41
55570,88.7,2023-10-19 22:13:43
55571,88.7,2023-10-19 22:13:45
55572,88.8,2023-10-19 22:13:47
55573,88.7,2023-10-19 22:13:49
55574,88.7,2023-10-19 22:13:51
55575,88.6,2023-10-19 22:13:53
55576,88.7,2023-10-19 22:13:55
55577,88.7,2023-10-19 22:13:57
55578,88.7,2023-10-19 22:14:03
55579,88.7,2023-10-19 22:14:05
55580,88.7,2023-10-19 22:14:07
55581,88.7,2023-10-19 22:14:09
55582,88.8,2023-10-19 22:14:11
55583,88.7,2023-10-19 22:14:13
55584,88.8,2023-10-19 22:14:15
55585,88.7,2023-10-19 22:14:17
55586,88.8,2023-10-19 22:14:19
55587,88.6,2023-10-19 22:14:21
55588,88.7,2023-10-19 22:14:23
55589,88.8,2023-10-19 22:14:25
55590,88.8,2023-10-19 22:14:27
55591,88.7,2023-10-19 22:14:33
55592,88.7,2023-10-19 22:14:35
55593,88.6,2023-10-19 22:14:37
55594,88.8,2023-10-19 22:14:39
55595,88.6,2023-10-19 22:14:41
55596,88.7,2023-10-19 22:14:43
55597,88.7,2023-10-19 22:14:45
55598,88.8,2023-10-19 22:14:47
55599,88.7,2023-10-19 22:14:49
55600,88.7,2023-10-19 22:14:51
55601,88.7,2023-10-19 22:14:54
55602,88.7,2023-10-19 22:14:55
55603,88.7,2023-10-19 22:14:57
55604,88.7,2023-10-19 22:15:04
55605,88.6,2023-10-19 22:15:05
55606,88.7,2023-10-19 22:15:07
55607,88.7,2023-10-19 22:15:09
55608,88.7,2023-10-19 22:15:11
55609,88.7,2023-10-19 22:15:13
55610,88.6,2023-10-19 22:15:15
55611,88.7,2023-10-19 22:15:17
55612,88.7,2023-10-19 22:15:19
55613,88.6,2023-10-19 22:15:21
55614,88.7,2023-10-19 22:15:23
55615,88.7,2023-10-19 22:15:25
55616,88.8,2023-10-19 22:15:27
55617,88.8,2023-10-19 22:15:34
55618,88.7,2023-10-19 22:15:35
55619,88.7,2023-10-19 22:15:37
55620,88.7,2023-10-19 22:15:39
55621,88.7,2023-10-19 22:15:42
55622,88.7,2023-10-19 22:15:43
55623,88.6,2023-10-19 22:15:46
55624,88.8,2023-10-19 22:15:47
55625,88.7,2023-10-19 22:15:50
55626,88.7,2023-10-19 22:15:51
55627,88.8,2023-10-19 22:15:54
55628,88.6,2023-10-19 22:15:55
55629,88.7,2023-10-19 22:15:58
55630,88.8,2023-10-19 22:16:04
55631,88.7,2023-10-19 22:16:05
55632,88.7,2023-10-19 22:16:07
55633,88.6,2023-10-19 22:16:09
55634,88.7,2023-10-19 22:16:12
55635,88.7,2023-10-19 22:16:13
55636,88.7,2023-10-19 22:16:16
55637,88.8,2023-10-19 22:16:17
55638,88.7,2023-10-19 22:16:20
55639,88.8,2023-10-19 22:16:21
55640,88.7,2023-10-19 22:16:24
55641,88.7,2023-10-19 22:16:25
55642,88.7,2023-10-19 22:16:28
55643,88.7,2023-10-19 22:16:34
55644,88.7,2023-10-19 22:16:35
55645,88.8,2023-10-19 22:16:38
55646,88.8,2023-10-19 22:16:40
55647,88.7,2023-10-19 22:16:42
55648,88.8,2023-10-19 22:16:43
55649,88.7,2023-10-19 22:16:46
55650,88.8,2023-10-19 22:16:48
55651,88.7,2023-10-19 22:16:50
55652,88.7,2023-10-19 22:16:52
55653,88.7,2023-10-19 22:16:54
55654,88.7,2023-10-19 22:16:56
55655,88.7,2023-10-19 22:16:58
55656,88.7,2023-10-19 22:17:04
55657,88.8,2023-10-19 22:17:06
55658,88.7,2023-10-19 22:17:08
55659,88.8,2023-10-19 22:17:10
55660,88.7,2023-10-19 22:17:12
55661,88.7,2023-10-19 22:17:14
55662,88.7,2023-10-19 22:17:16
55663,88.8,2023-10-19 22:17:18
55664,88.6,2023-10-19 22:17:20
55665,88.7,2023-10-19 22:17:22
55666,88.7,2023-10-19 22:17:24
55667,88.7,2023-10-19 22:17:26
55668,88.7,2023-10-19 22:17:28
55669,88.8,2023-10-19 22:17:34
55670,88.7,2023-10-19 22:17:36
55671,88.7,2023-10-19 22:17:38
55672,88.6,2023-10-19 22:17:40
55673,88.7,2023-10-19 22:17:42
55674,88.7,2023-10-19 22:17:44
55675,88.8,2023-10-19 22:17:46
55676,88.7,2023-10-19 22:17:48
55677,88.6,2023-10-19 22:17:51
55678,88.6,2023-10-19 22:17:52
55679,88.6,2023-10-19 22:17:54
55680,88.8,2023-10-19 22:17:56
55681,88.7,2023-10-19 22:17:58
55682,88.6,2023-10-19 22:18:04
55683,88.6,2023-10-19 22:18:06
55684,88.6,2023-10-19 22:18:08
55685,88.6,2023-10-19 22:18:10
55686,88.7,2023-10-19 22:18:12
55687,88.6,2023-10-19 22:18:14
55688,88.6,2023-10-19 22:18:16
55689,88.7,2023-10-19 22:18:18
55690,88.7,2023-10-19 22:18:20
55691,88.5,2023-10-19 22:18:22
55692,88.7,2023-10-19 22:18:24
55693,88.6,2023-10-19 22:18:26
55694,88.6,2023-10-19 22:18:28
55695,88.5,2023-10-19 22:18:34
55696,88.6,2023-10-19 22:18:36
55697,88.6,2023-10-19 22:18:38
55698,88.6,2023-10-19 22:18:40
55699,88.6,2023-10-19 22:18:42
55700,88.6,2023-10-19 22:18:44
55701,88.5,2023-10-19 22:18:46
55702,88.6,2023-10-19 22:18:48
55703,88.8,2023-10-19 22:18:50
55704,88.7,2023-10-19 22:18:52
55705,88.7,2023-10-19 22:18:54
55706,88.6,2023-10-19 22:18:56
55707,88.7,2023-10-19 22:18:58
55708,88.7,2023-10-19 22:19:06
55709,88.6,2023-10-19 22:19:06
55710,88.6,2023-10-19 22:19:08
55711,88.6,2023-10-19 22:19:10
55712,88.6,2023-10-19 22:19:12
55713,88.7,2023-10-19 22:19:14
55714,88.6,2023-10-19 22:19:16
55715,88.6,2023-10-19 22:19:18
55716,88.6,2023-10-19 22:19:20
55717,88.7,2023-10-19 22:19:22
55718,88.7,2023-10-19 22:19:24
55719,88.7,2023-10-19 22:19:26
55720,88.7,2023-10-19 22:19:28
55721,88.6,2023-10-19 22:19:30
55722,88.6,2023-10-19 22:19:45
55723,88.7,2023-10-19 22:19:50
55724,88.7,2023-10-19 22:19:57
55725,88.6,2023-10-19 22:20:05
55726,88.7,2023-10-19 22:20:11
55727,88.7,2023-10-19 22:20:18
55728,88.6,2023-10-19 22:20:21
55729,88.6,2023-10-19 22:20:24
55730,88.6,2023-10-19 22:20:28
55731,88.6,2023-10-19 22:20:31
55732,88.6,2023-10-19 22:20:35
55733,88.6,2023-10-19 22:20:38
